pos	ss	bases	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
-28	False	41254	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39483
-27	False	41598	0	0	3	0	0	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39656
-26	False	41972	0	0	1	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	0	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40023
-25	False	42340	0	0	1	0	0	0	0	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40436
-24	False	42685	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	0	1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40706
-23	False	43061	0	0	1	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40918
-22	False	43423	0	0	3	0	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41394
-21	False	43784	0	0	0	0	0	0	0	0	0	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41659
-20	False	44109	0	0	3	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41877
-19	False	44482	0	0	1	0	0	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42245
-18	False	44837	0	0	3	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	0	1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42663
-17	False	45175	0	0	2	0	0	0	0	0	0	0	0	0	770	0	0	0	0	0	0	0	0	0	0	0	1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42850
-16	False	45515	0	0	1	0	0	0	0	0	0	0	0	0	786	0	0	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43163
-15	False	45844	0	0	3	0	0	0	0	0	0	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43456
-14	False	46209	0	0	3	0	0	0	0	0	0	0	0	0	861	0	0	0	0	0	0	0	0	0	0	0	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43697
-13	False	46549	0	0	3	0	0	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43987
-12	False	46882	0	0	1	0	0	0	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44227
